age,income,credit_score,loan_amount,employment_years,region,product_type,missing_feature,duplicate_prone,id_col,target,post_event_score
42,49105.585514143786,483,33497.90816561892,2.7194024655865703,east,A,10.468596720753796,4,271,0,0.03629355333729687
65,43294.53563559311,649,29860.928004978214,2.7615922110720237,west,A,10.301843053612991,3,272,0,0.00827513365121839
37,38402.08313541852,554,32339.90116182602,1.5506540540471414,west,A,11.158563942641866,5,273,0,0.0
52,66222.10886533403,544,32545.30686724223,4.7284598314687205,west,C,14.371727532835251,5,274,0,0.0
38,18433.914465999456,676,6908.37208347599,0.25421328829955697,west,A,,4,275,0,0.0
41,46914.27261485776,595,8999.20786700394,16.42981766433455,west,A,,5,276,0,0.015110987134682084
43,42966.50792173677,528,32873.745729391216,3.015629956061777,west,A,7.844877342265349,4,277,0,0.0
37,56281.872300897296,782,19139.73935173184,3.5467682967922007,east,B,,4,278,0,0.0
60,28185.60805221487,742,18564.146825445532,2.14574319501122,south,A,13.165658893546667,2,279,1,1.0
38,42503.21988134594,456,13704.82876917364,1.2514756513017973,south,A,8.153040440133392,5,280,1,0.9981887797452909
42,48464.603990153664,502,41048.14862453399,8.7034116874088,east,A,7.912111857062715,1,281,0,0.0
50,66051.1041555569,709,48394.78266742834,3.829453043956123,west,A,,4,282,0,0.05535254561693877
65,54982.77450193136,621,33249.11014384861,2.200983228041988,west,A,9.819615173245223,4,283,0,0.0
51,32247.67683696707,800,47543.89530228899,15.512297836798682,east,C,,1,284,0,0.006461027534202968
43,42687.8492191901,711,44774.78704296744,7.398906715537708,north,C,9.3900535625738,4,285,0,0.0
27,63290.77028991037,679,14806.714029486404,3.0827651303422017,south,A,12.458751435300208,1,286,0,0.0
41,31988.37701115399,547,11908.665552959212,11.078292815244687,east,A,,3,287,0,0.0
36,48820.33597441444,699,14521.405348787599,7.332757087609292,south,A,,5,288,0,0.0
39,49863.19321210586,522,9329.42227395087,4.334187204030723,south,C,,1,289,0,0.12110929734833914
38,44213.25410118853,780,31229.562514413137,10.824900553878944,south,C,10.984593823876073,2,290,0,0.01247629503154297
50,90436.27674198372,692,17719.251927690333,3.9786303758021178,north,A,8.758962758702676,3,291,1,1.0
41,43809.028108286766,567,46081.25126381434,2.34947796124607,south,A,,5,292,0,0.04276517916603934
34,56746.477390516964,730,32603.349795225608,8.676857945358984,south,A,,2,293,1,1.0
55,38505.48319671074,850,21182.475009592912,2.7228507826667885,west,B,9.890591126301457,1,294,0,0.0
31,57916.21987999106,628,49308.82843839717,6.235778119018436,north,A,,1,295,1,1.0
43,63061.813952779026,705,47893.75231513417,7.615685150576235,south,A,7.926836050260686,1,296,1,1.0
41,41180.53944880853,606,40037.68558891401,30.0,west,A,9.830960236977052,5,297,1,1.0
47,49179.47277172201,658,40625.765394783564,12.476298443143442,south,A,11.350289319789796,4,298,1,1.0
59,36570.8034516369,499,48977.15591860204,0.8124803121208918,south,B,5.237465319756159,3,299,0,0.0
65,32833.94281925162,649,32020.530018798214,0.5798521224075642,north,A,12.067572335877799,5,300,0,0.0026119592433188157
43,65551.9314875031,654,44600.89321993345,10.000928794746384,east,A,7.635098855587126,5,301,0,0.0
36,41689.98581174528,829,7917.2475034995805,2.8214144506759666,west,B,,5,302,0,0.01907668156182453
35,13795.815072378944,470,29932.8133754445,0.10315258836740177,south,A,,1,303,0,0.0869986900705232
35,76480.34234740434,621,27613.235276074607,6.637436948006122,south,B,12.16917278292769,1,304,0,0.0
47,37968.57015406091,778,6697.573799938205,8.892081645723982,east,B,,4,305,1,1.0
26,46304.40434377954,625,8912.839339585988,1.119890004220389,south,A,5.245419016540038,2,306,0,0.0
31,74613.59758241472,632,5982.751580759292,4.985800298112815,south,A,8.430441505688018,1,307,0,0.06348315741324027
47,47873.8685871854,566,18230.675201890088,8.525296742921467,west,A,10.27641025870656,4,308,0,0.0
56,47549.95096697205,556,7408.005328232439,1.3212332477690738,south,B,9.610040227760425,2,309,0,0.020637683827012646
56,31577.404331742,467,24042.18581423607,0.7403244266473216,west,C,10.955221459513542,5,310,0,0.0
44,25477.494505586503,587,41573.58851178129,1.491667520335242,south,A,11.57873311133941,3,311,0,0.0
54,47504.20603105808,551,32622.341379641723,7.0694712800171455,east,B,,2,312,0,0.0869488438146993
60,55442.14661112342,661,35320.54605334856,0.16155544692067744,south,B,9.57145011489107,5,313,0,0.0
38,54582.88112316159,571,6417.800919933615,4.663917323666469,east,C,6.307325977759039,4,314,0,0.004194143057815774
58,42781.08379296176,602,42778.686211514025,2.977679462326517,south,A,9.089037502290365,2,315,0,0.0
29,50303.86699020414,604,11578.567072234582,4.057653284447903,north,A,10.832736296277911,1,316,0,0.0
31,22441.85007008049,645,18619.289421461915,1.049019623922541,east,B,,3,317,0,0.0
39,56902.50531043218,597,28255.72527200239,2.6314787734579226,west,B,11.262549460243152,4,318,0,0.0
28,52421.08767155069,543,46849.70439559213,3.7421131090437227,north,B,11.816786594534609,5,319,0,0.0
50,79604.91341274287,658,49916.71257680582,0.23785915136787544,east,B,,1,320,1,0.9982283692636408
37,50112.19469643571,756,40219.730762963445,0.5063189735776166,east,A,3.8724402673752083,3,321,1,0.9259046638451085
41,35859.959717808815,662,37819.140067736116,17.78615681709229,east,A,7.443823274576394,5,322,0,0.0062736899207260655
42,49239.152988667716,589,28745.704882041427,0.14280497648865548,north,A,,4,323,0,0.0
39,45083.002999762444,637,34953.23020996229,10.551245390847903,north,A,8.906924413943244,1,324,0,0.0
35,56520.61803155597,444,11499.08789427592,5.824097995005381,east,A,,5,325,1,0.9738445048475078
50,50403.38092587779,636,17113.82542586822,0.06059171504430626,east,A,12.470494776620544,4,326,0,0.023420500511337653
37,31100.799484210344,609,49308.9288573688,1.4960931003349143,south,A,,3,327,1,0.946822705752174
41,25463.850677089707,556,49082.676041549224,14.867070023701356,south,A,12.20988097791545,4,328,0,0.02558960972179048
47,53943.62303949524,574,19533.757759826585,0.13759327618218936,east,B,,4,329,0,0.0216339604956789
59,70746.71811603858,608,15847.185765720169,5.976325288438893,south,A,10.917118272424338,2,330,0,0.0
58,51190.218260775786,749,15328.313366783832,5.825486783928449,south,A,,4,331,0,0.0
38,62199.46030880311,759,26818.897257688983,10.05221976865209,east,A,11.394976623842,2,332,0,0.04124955416738281
34,65192.137313054,557,15069.496090599752,6.884358988773634,west,A,14.554860897112196,2,333,0,0.0
63,54001.87768692002,598,34182.348464781244,7.861471918105751,west,A,,3,334,1,0.9897094721209355
37,37782.62768207888,600,8366.891510927086,3.648295789895251,north,A,6.83932136430893,1,335,0,0.05751195589905707
49,52929.621275683465,730,9665.475008865204,3.052652094486908,south,C,10.893323030557807,4,336,0,0.0
28,68106.09331400722,664,17462.042372111027,5.784554470642631,north,A,12.282961536206436,3,337,0,0.02295791429010592
26,57948.358243998715,659,39984.94550202927,2.6492203148833977,west,A,12.405401613072293,4,338,0,0.0
43,61223.68014242983,703,19548.02925689054,3.6898043024829805,east,B,,1,339,0,0.0
40,43061.80637462261,590,26186.75520277332,4.980258033291381,north,A,12.329888890376255,3,340,1,1.0
53,46964.69360381777,786,34547.992070413165,1.9891530462339873,west,A,11.85548479910241,3,341,0,0.0
35,48219.09033649449,649,40484.296488783824,4.688798601656978,east,A,,1,342,1,0.9732838459440684
46,49229.92996194806,564,18819.90595510937,1.552759796528038,north,A,8.499996527502978,3,343,1,1.0
52,67519.37474018539,627,37893.62350238999,0.6310786627999267,north,B,8.98519884719915,5,344,0,0.01129220545991986
35,14792.394074927492,773,17873.033195809967,2.156034829191526,west,A,9.387761903080092,5,345,0,0.0
39,50458.07456872756,607,34000.97937649726,0.6197023541439665,south,A,9.01955569992245,1,346,0,0.0
32,48807.55436457719,744,25289.60633576112,1.0502066392890195,east,A,8.219958500472794,5,347,1,1.0
53,29427.482878337767,587,46698.25187077711,10.364055554879084,west,A,,3,348,0,0.0
50,60076.50824881197,573,49194.20237995072,4.164951451381251,south,C,9.130601052553732,1,349,0,0.027267360081450278
51,39132.497120826134,715,39835.53984606315,0.23784507033772048,north,A,,5,350,0,0.01901115677587538
40,44644.510259702605,562,46195.895103954426,24.30116450768245,north,B,9.013556308988179,3,351,0,0.0
49,77731.72861631065,732,11142.6908910886,0.9473696303444157,west,A,13.87076236705822,5,352,0,0.05362808714973251
23,65149.60474308584,685,34450.87808965615,2.711749013033198,east,A,10.026751625431725,1,353,0,0.0
41,58617.304087176744,562,13926.55737075837,0.8132526379745475,south,A,,1,354,0,0.059522698707595134
65,55711.654019666064,642,17463.582723760173,5.807581252818662,north,C,10.522840825459937,5,355,0,0.06606462652737655
42,47529.79966331986,595,28527.04585470327,4.785246937221027,east,A,11.652814619786517,2,356,0,0.052505733724511255
57,79990.65898055153,684,38389.42710697996,6.071221735009163,north,B,10.558483107867124,3,357,0,0.0
40,62032.51447160359,838,37467.233338796505,2.9820395908410093,north,A,12.737569263807126,4,358,0,0.12735395721839946
62,38756.75129052121,612,44125.670388066945,24.073013791060887,east,A,10.111878700264802,5,359,0,0.007592222954462178
34,28998.46582673519,703,30167.36834569642,15.473163156654852,east,A,10.99224141617757,2,360,0,0.012052823942322974
48,58502.570029839044,652,46685.41940253083,11.716997248604493,east,A,,4,361,1,0.9988969327380945
36,49161.96305182333,652,44954.98680591469,0.5738298794268848,west,A,9.423429083745363,4,362,0,0.0
46,28565.927495807486,633,43207.587026622066,6.849802310445472,south,A,,4,363,0,0.0647536618692382
37,56428.79248567373,564,15328.404851195717,16.21026667607429,east,B,14.468772492395363,3,364,0,0.0
42,45964.59259532719,683,28915.159693423848,9.183743579589976,south,A,,1,365,0,0.045980551301865666
38,57959.97388291205,621,38130.64686696097,0.1174685892542223,south,A,10.838929785706497,2,366,0,0.05797765541592712
51,56626.1032187136,559,48924.61285300654,8.598286939588409,north,A,12.515557901738886,3,367,0,0.030166069027464354
48,40876.03967684241,751,5524.127318169963,2.6077469971286833,west,A,12.280506561888561,3,368,0,0.0
36,59492.67146636307,659,19720.15402752944,5.110827987459413,east,A,,1,369,0,0.0
35,42531.423760476515,627,20405.761366363182,1.4004435753591837,east,A,,4,370,1,0.8661461909659339
34,43506.77190228543,784,17984.055640183557,0.12382008055990062,north,A,11.033405637296932,3,371,0,0.0
32,42015.92890067933,466,41784.09348933253,0.07050301542142642,north,A,5.561051482753895,4,372,0,0.040135509384999185
52,66964.61641709406,777,7028.214648953183,3.989646979768871,west,A,,3,373,0,0.0
33,45791.41417918459,561,21174.563750380854,0.2901160966866123,east,C,10.338947742386521,2,374,0,0.0
47,70586.64770846377,671,37025.80737242158,2.3400299306869354,north,B,,1,375,0,0.0
37,76752.27305280289,591,23303.287359814258,6.58810296820841,east,A,8.195777723637898,1,376,0,0.060768298515950926
56,38919.21294718327,557,11482.861266151222,7.8934414922085505,west,B,6.894985053399891,3,377,1,0.9972817155553269
65,6185.070279546002,781,32488.36127415894,17.33402317488947,west,A,,2,378,0,0.09289580882043065
23,65667.64314906909,835,28517.460637712848,9.8090679707778,south,A,,4,379,0,0.0
34,44870.42153959788,627,49182.74762521409,1.572616435488857,south,A,,4,380,0,0.01086158925656315
37,37007.20380302013,683,38683.67986045442,7.180524389843149,west,A,,2,381,0,0.0
40,41169.22840770548,655,49377.91945305578,5.304050017927672,south,A,15.53487178406452,4,382,1,1.0
40,43777.79267950956,823,13385.868850220077,3.0592166305103605,east,A,11.669051094738116,3,383,0,0.008985265565468
31,69457.8963604061,438,39271.7754175056,10.386087883588383,west,A,12.098997211726637,5,384,0,0.10640380686005907
65,52398.66858976272,687,29823.71988649625,3.0350943219096096,south,A,11.687873783106712,5,385,0,0.0
40,69253.97945162203,577,37062.92746405479,6.327263595666663,east,A,12.958924287704386,5,386,1,1.0
48,57413.301789177436,414,26039.81581285502,1.5942443259639045,south,A,9.61985665419851,1,387,0,0.005900168613674761
49,45361.53914074274,613,14557.586887081263,6.498451146336695,east,A,5.8904773846494125,3,388,1,1.0
29,44144.641951861144,834,7058.149855930603,3.6414198285444215,north,B,,1,389,0,0.0
39,58424.131261244016,584,42722.971579701276,2.9241092798863213,west,B,11.623471419993004,5,390,1,1.0
52,62306.38443999063,729,41666.37568639967,3.648998757974854,east,A,8.060399209769853,4,391,0,0.0
64,64951.89028551304,769,12314.288020385135,4.993532092360908,north,B,,2,392,0,0.012854820035251444
39,46076.92232936386,648,34033.14047947282,12.970427181473584,east,A,8.616460513995374,4,393,0,0.0
30,52628.08784606709,662,38198.01652394726,5.840986254232291,south,A,13.004058503686261,3,394,0,0.0
36,58760.6061388299,478,30093.124792153576,6.039930097949264,west,A,11.498914030813127,3,395,0,0.0547806018563352
38,44240.52461094707,578,19275.300639324738,0.6415591300127377,west,A,,3,396,0,0.027377693949710263
38,32975.8994929585,740,44642.56559836073,10.257074595344381,south,A,11.243202626241942,5,397,1,0.9383024975204558
34,37905.93399946815,656,33909.82868936438,8.114637696487568,east,A,9.925501494895746,4,398,0,0.0
30,46384.46836178022,686,37409.78804062327,0.23714968105428613,north,B,10.395112565055006,3,399,0,0.024847229023038403
32,59933.10708830452,663,34345.15382760494,16.563447345674124,west,C,7.629630838935364,4,400,0,0.07905993976792064
36,68884.66243358153,850,37457.99022132896,2.321791564008415,east,C,,1,401,0,0.0
52,29659.29186898069,606,11528.021522049983,0.3615311894319424,east,A,10.300162260690048,2,402,1,1.0
58,41039.82479105026,810,46516.747924009105,17.536918392455924,east,A,10.647980512544288,1,403,0,0.0
44,44632.06254405122,663,17861.48590813257,1.567002360502189,south,B,12.418529136850754,5,404,0,0.0
32,61920.75548459966,819,42644.8050363481,4.931380350438526,east,A,13.142671632164735,1,405,1,0.9219559821643248
37,42078.3419691725,527,45202.289184361136,6.839149655901037,south,A,13.139996969997894,5,406,1,1.0
26,43554.01497578792,668,34305.06229970185,2.034122384451283,east,A,8.003952813412244,5,407,0,0.006478402041751725
64,28820.11134274664,610,31923.534293993533,10.948758992818329,north,A,,5,408,1,1.0
35,57251.10973959888,663,9907.169502721146,6.304348940704295,north,A,10.96066859176276,4,409,0,0.0
47,47579.01388105168,772,24629.955173583276,5.945599846118545,west,A,,3,410,1,1.0
57,40189.32447530606,687,32523.997309166378,5.786840017107984,east,A,12.960198407427832,5,411,0,0.0003380530694178266
65,46107.301632768555,772,8684.117261724774,4.7023613465942145,north,B,12.23879432399676,5,412,0,0.0
54,66904.93252896894,582,10015.79051648948,9.129108961935781,north,A,9.224424088901419,5,413,0,0.0
38,34926.69637520236,567,49706.6564798244,1.1910307886892066,east,A,8.23360073768975,4,414,1,0.981865031223076
49,37375.105533446054,651,19950.536793316758,3.6131928384274277,north,A,11.577815766766479,4,415,0,0.008732291214018723
65,68783.78671198431,646,20737.961928102377,3.3098007981996376,south,C,,4,416,0,0.015129051391910786
35,51136.62242028286,631,16318.81177699514,3.735305624536287,south,A,,5,417,0,0.012628642505162171
29,60046.31145067876,554,34070.88962724246,8.12250006405689,north,A,,3,418,0,0.06029937544535596
34,56026.278650085296,769,26288.414906305858,6.440748498357818,south,A,13.185824178245616,3,419,0,0.0
48,49469.98171559077,613,40569.39308180769,4.073927557784444,south,C,9.290605394080645,5,420,1,0.9094158232747632
38,44775.51321277165,792,28062.267433510406,4.969989426736554,north,A,,2,421,0,0.050848252719393194
41,62473.37033725728,651,5693.719112767207,8.661507250845492,east,A,11.008889295324936,4,422,0,0.0
51,67435.04851716732,714,26720.932564705803,14.740648137702571,south,A,8.601956293792147,1,423,0,0.0
34,66262.82520524145,705,7483.428076764855,1.7295922519070381,north,B,10.085262048875494,3,424,0,0.0
41,32217.925495284744,567,42205.38712166423,10.04177303159989,north,A,,1,425,0,0.0
37,69573.66526766494,686,10114.61382431153,2.7558043684463374,west,A,9.452592008364464,5,426,1,0.9270867980887538
65,44630.97118703532,842,14762.930673461711,11.873604623396872,north,A,11.580681163569407,5,427,0,0.0
53,38674.55693682749,675,25698.4359257673,6.173463595409579,west,A,6.934270243294586,2,428,1,1.0
38,47460.0845484729,740,13783.282493018653,1.783421986428037,north,A,,1,429,0,0.0
38,62466.92652873098,719,29264.89820886642,6.653945536459554,north,A,11.368075826234762,4,430,1,1.0
65,58106.96276042094,680,25731.429100101737,3.137415849290125,east,A,8.771830449311263,5,431,1,0.9751959001277576
65,46169.203822185984,668,47863.517491278,2.210102907498665,west,B,6.782386581460056,2,432,0,0.04514229953909649
48,62564.98800316962,704,8976.810349607615,5.715182440157744,north,A,11.337110686513471,5,433,0,0.0
42,52097.90871139152,726,30952.942172084768,3.4347555552490725,south,B,12.246189260883078,3,434,1,0.8945721349737052
31,41405.42801690938,514,37417.98243397927,0.8149760528729532,west,A,,3,435,0,0.015831189646314858
34,39379.470755622606,674,10743.215407513535,13.786461135580346,north,C,6.078308803060935,2,436,0,0.03836923845143402
